Experimento,Nº Usuários,Unidade ID,Data/Hora Início,Status Execução,Duração (ms),Conexões ativas,Nº blocos lidos do disco,Nº blocos lidos da cache,Nº Arq. Temp.,Tamanho Arq. Temp.,I/O Read,I/O Write,Taxa de uso da cache
Exp_01, 5, 18007, 2025-02-13T11:23:57.227910, SUCCESS, 2619, 12, 90379, 7722185, 85, 5573353472, 0.0, 0.0, 98.8431582768473961
Exp_01, 5, 18008, 2025-02-13T11:23:57.400019, SUCCESS, 2684, 13, 90379, 7813025, 86, 5639184384, 0.0, 0.0, 98.8564547630362816
Exp_01, 5, 18006, 2025-02-13T11:23:58.100679, SUCCESS, 2881, 14, 90379, 7903197, 87, 5705834496, 0.0, 0.0, 98.8693545917371649
Exp_01, 5, 18007, 2025-02-13T11:23:58.859805, SUCCESS, 2426, 13, 90379, 7994037, 88, 5771517952, 0.0, 0.0, 98.8820590132917455
Exp_01, 5, 18008, 2025-02-13T11:23:59.144626, SUCCESS, 3281, 13, 90379, 8113071, 89, 5838168064, 0.0, 0.0, 98.8982806014542662
Exp_01, 5, 18006, 2025-02-13T11:23:59.850105, SUCCESS, 2875, 13, 90379, 8175717, 90, 5903761408, 0.0, 0.0, 98.9066301673728444
Exp_01, 5, 18007, 2025-02-13T11:24:00.100431, SUCCESS, 2830, 13, 90379, 8266557, 91, 5969592320, 0.0, 0.0, 98.9185151112800194
Exp_01, 5, 18006, 2025-02-13T11:24:01.288336, SUCCESS, 2755, 13, 90379, 8357397, 92, 6035193856, 0.0, 0.0, 98.9301444545878110
Exp_01, 5, 18008, 2025-02-13T11:24:00.986517, SUCCESS, 3143, 14, 90379, 8447569, 93, 6101843968, 0.0, 0.0, 98.9414435412349665
Exp_01, 5, 18007, 2025-02-13T11:24:02.430044, SUCCESS, 2706, 13, 90379, 8538409, 94, 6167502848, 0.0, 0.0, 98.9525875476370494
Exp_01, 5, 18008, 2025-02-13T11:24:02.728716, SUCCESS, 2934, 13, 90379, 8629249, 95, 6233473024, 0.0, 0.0, 98.9634993602938107
