Experimento,Nº Usuários,Unidade ID,Data/Hora Início,Status Execução,Duração (ms),Conexões ativas,Nº blocos lidos do disco,Nº blocos lidos da cache,Nº Arq. Temp.,Tamanho Arq. Temp.,I/O Read,I/O Write,Taxa de uso da cache
Exp_04, 89, 18008, 2025-02-13T13:09:35.280843, SUCCESS, 14989, 62, 77157, 63437468, 719, 38573678592, 0.0, 0.0, 99.8785208918418396
Exp_04, 89, 18008, 2025-02-13T13:09:33.090486, SUCCESS, 17500, 62, 77157, 63514933, 720, 38640328704, 0.0, 0.0, 99.8786688721820591
Exp_04, 89, 18006, 2025-02-13T13:09:31.559798, SUCCESS, 20157, 62, 77157, 63589085, 721, 38706978816, 0.0, 0.0, 99.8788101864093062
Exp_04, 89, 18007, 2025-02-13T13:09:30.363886, SUCCESS, 21536, 62, 77157, 63662937, 722, 38773628928, 0.0, 0.0, 99.8789506021123847
Exp_04, 89, 18008, 2025-02-13T13:09:32.240507, SUCCESS, 19952, 62, 77157, 63822869, 724, 38906929152, 0.0, 0.0, 99.8792535702567633
Exp_04, 89, 18006, 2025-02-13T13:09:32.745631, SUCCESS, 19566, 62, 77157, 63822869, 724, 38906929152, 0.0, 0.0, 99.8792535702567633
Exp_04, 89, 18006, 2025-02-13T13:09:49.383528, FAILED, 0, 62, 77157, 63869541, 725, 38941327360, 0.0, 0.0, 99.8793416979872831
Exp_04, 89, 18006, 2025-02-13T13:09:49.883582, FAILED, 0, 62, 77157, 63879329, 725, 38941327360, 0.0, 0.0, 99.8793601637213151
Exp_04, 89, 18008, 2025-02-13T13:09:51.742459, FAILED, 0, 62, 77157, 63890851, 725, 38941327360, 0.0, 0.0, 99.8793818935240253
Exp_04, 89, 18007, 2025-02-13T13:09:51.475732, FAILED, 0, 62, 77157, 63910635, 725, 38941327360, 0.0, 0.0, 99.8794191867098649
Exp_04, 89, 18007, 2025-02-13T13:09:33.255582, SUCCESS, 21328, 62, 77157, 64015929, 726, 39007977472, 0.0, 0.0, 99.8796172804036928
Exp_04, 89, 18008, 2025-02-13T13:09:42.363068, FAILED, 0, 62, 77157, 64062656, 727, 39040245760, 0.0, 0.0, 99.8797049813662537
Exp_04, 89, 18006, 2025-02-13T13:09:38.316499, SUCCESS, 16367, 62, 77157, 64062656, 727, 39040245760, 0.0, 0.0, 99.8797049813662537
Exp_04, 89, 18007, 2025-02-13T13:09:37.648746, SUCCESS, 18028, 67, 77157, 64136968, 728, 39106895872, 0.0, 0.0, 99.8798441931584367
Exp_04, 89, 18007, 2025-02-13T13:09:32.780491, SUCCESS, 22995, 68, 77157, 64219764, 729, 39173545984, 0.0, 0.0, 99.8799989193883794
Exp_04, 89, 18006, 2025-02-13T13:09:36.291755, SUCCESS, 19655, 68, 77157, 64302231, 730, 39240196096, 0.0, 0.0, 99.8801526351881444
Exp_04, 89, 18006, 2025-02-13T13:09:33.167312, SUCCESS, 23382, 68, 77157, 64384998, 731, 39306846208, 0.0, 0.0, 99.8803065147294564
Exp_04, 89, 18007, 2025-02-13T13:09:34.265195, SUCCESS, 22296, 68, 77157, 64467462, 732, 39373496320, 0.0, 0.0, 99.8804594384545054
Exp_04, 89, 18006, 2025-02-13T13:09:34.050710, SUCCESS, 22599, 68, 77157, 64541614, 733, 39440146432, 0.0, 0.0, 99.8805966148752659
Exp_04, 89, 18006, 2025-02-13T13:09:54.353699, FAILED, 0, 68, 77157, 64549523, 733, 39440146432, 0.0, 0.0, 99.8806112274373370
Exp_04, 89, 18006, 2025-02-13T13:09:46.426843, FAILED, 0, 68, 77157, 64572359, 733, 39440146432, 0.0, 0.0, 99.8806533988591655
Exp_04, 89, 18007, 2025-02-13T13:09:49.456182, FAILED, 0, 68, 77157, 64595192, 733, 39440146432, 0.0, 0.0, 99.8806955349650281
Exp_04, 89, 18008, 2025-02-13T13:09:54.457778, FAILED, 0, 68, 77157, 64613326, 733, 39440146432, 0.0, 0.0, 99.8807289783259154
Exp_04, 89, 18008, 2025-02-13T13:09:36.937411, SUCCESS, 22353, 68, 77157, 64687178, 734, 39506796544, 0.0, 0.0, 99.8808649853349069
Exp_04, 89, 18007, 2025-02-13T13:09:52.256746, FAILED, 0, 68, 77157, 64705315, 734, 39506796544, 0.0, 0.0, 99.8808983392915294
Exp_04, 89, 18008, 2025-02-13T13:09:46.240746, FAILED, 0, 68, 77157, 64723149, 734, 39506796544, 0.0, 0.0, 99.8809311178252769
Exp_04, 89, 18006, 2025-02-13T13:09:39.321351, SUCCESS, 22206, 67, 77157, 64843369, 736, 39608270848, 0.0, 0.0, 99.8811516098929944
Exp_04, 89, 18007, 2025-02-13T13:09:36.874845, SUCCESS, 25624, 67, 77157, 64967429, 738, 39706763264, 0.0, 0.0, 99.8813782902700003
Exp_04, 89, 18006, 2025-02-13T13:09:48.447946, SUCCESS, 14105, 67, 77157, 64967429, 738, 39706763264, 0.0, 0.0, 99.8813782902700003
Exp_04, 89, 18006, 2025-02-13T13:09:37.301093, SUCCESS, 25374, 67, 77157, 65049896, 739, 39773413376, 0.0, 0.0, 99.8815284947715967
Exp_04, 89, 18006, 2025-02-13T13:09:41.252949, SUCCESS, 21635, 67, 77157, 65132303, 740, 39840063488, 0.0, 0.0, 99.8816782104927721
Exp_04, 89, 18007, 2025-02-13T13:09:39.775922, SUCCESS, 23708, 67, 77157, 65215067, 741, 39906713600, 0.0, 0.0, 99.8818281944263378
Exp_04, 89, 18007, 2025-02-13T13:09:38.652056, SUCCESS, 25251, 67, 77157, 65292535, 742, 39973363712, 0.0, 0.0, 99.8819682369009785
Exp_04, 89, 18008, 2025-02-13T13:09:39.063004, SUCCESS, 25362, 66, 77157, 65376119, 744, 40040030208, 0.0, 0.0, 99.8821189637627916
Exp_04, 89, 18006, 2025-02-13T13:09:41.852186, SUCCESS, 23087, 66, 77157, 65453590, 745, 40106680320, 0.0, 0.0, 99.8822583237148205
Exp_04, 89, 18008, 2025-02-13T13:09:40.337892, SUCCESS, 26421, 66, 77157, 65536651, 746, 40173330432, 0.0, 0.0, 99.8824073737649856
Exp_04, 89, 18008, 2025-02-13T13:09:38.266033, SUCCESS, 29742, 66, 77157, 65614416, 747, 40239980544, 0.0, 0.0, 99.8825465786913034
Exp_04, 89, 18007, 2025-02-13T13:09:43.379525, SUCCESS, 27141, 66, 77157, 65931501, 751, 40506580992, 0.0, 0.0, 99.8831107882847732
Exp_04, 89, 18007, 2025-02-13T13:09:41.263152, SUCCESS, 29706, 66, 77157, 66009572, 752, 40573231104, 0.0, 0.0, 99.8832488743693155
Exp_04, 89, 18007, 2025-02-13T13:09:40.663972, SUCCESS, 30393, 66, 77157, 66009572, 752, 40573231104, 0.0, 0.0, 99.8832488743693155
Exp_04, 89, 18008, 2025-02-13T13:09:40.959647, SUCCESS, 30326, 66, 77157, 66009572, 752, 40573231104, 0.0, 0.0, 99.8832488743693155
Exp_04, 89, 18006, 2025-02-13T13:09:40.653205, FAILED, 0, 66, 77157, 66169804, 754, 40706531328, 0.0, 0.0, 99.8835312611547570
Exp_04, 89, 18006, 2025-02-13T13:09:45.239923, SUCCESS, 27179, 64, 77157, 66243956, 755, 40773181440, 0.0, 0.0, 99.8836614819778432
Exp_04, 89, 18008, 2025-02-13T13:09:41.346819, FAILED, 0, 64, 77157, 66244256, 755, 40773181440, 0.0, 0.0, 99.8836620082265135
Exp_04, 89, 18007, 2025-02-13T13:09:42.185071, FAILED, 0, 64, 77157, 66544183, 759, 41039781888, 0.0, 0.0, 99.8841857578967940
Exp_04, 89, 18008, 2025-02-13T13:09:43.445030, SUCCESS, 30496, 64, 77157, 66544183, 759, 41039781888, 0.0, 0.0, 99.8841857578967940
Exp_04, 89, 18008, 2025-02-13T13:09:47.745872, SUCCESS, 26234, 63, 77157, 66544183, 759, 41039781888, 0.0, 0.0, 99.8841857578967940
Exp_04, 89, 18006, 2025-02-13T13:09:42.644675, FAILED, 0, 63, 77157, 66544183, 759, 41039781888, 0.0, 0.0, 99.8841857578967940
Exp_04, 89, 18006, 2025-02-13T13:09:43.455399, FAILED, 0, 62, 77157, 66626647, 760, 41106432000, 0.0, 0.0, 99.8843289357230661
Exp_04, 89, 18007, 2025-02-13T13:09:44.395667, FAILED, 0, 61, 77157, 66704112, 761, 41173082112, 0.0, 0.0, 99.8844631119543416
Exp_04, 89, 18008, 2025-02-13T13:09:44.738953, FAILED, 0, 60, 77157, 66786576, 762, 41239732224, 0.0, 0.0, 99.8846056052538975
Exp_04, 89, 18007, 2025-02-13T13:09:45.412303, FAILED, 0, 59, 77157, 66978726, 765, 41408675840, 0.0, 0.0, 99.8849362702449239
Exp_04, 89, 18006, 2025-02-13T13:09:46.045608, FAILED, 0, 56, 77157, 67056494, 766, 41475325952, 0.0, 0.0, 99.8850695607185136
Exp_04, 89, 18008, 2025-02-13T13:09:45.945302, FAILED, 0, 55, 77157, 67056794, 766, 41475325952, 0.0, 0.0, 99.8850700743056222
Exp_04, 89, 18007, 2025-02-13T13:09:46.150302, FAILED, 0, 55, 77157, 67056794, 766, 41475325952, 0.0, 0.0, 99.8850700743056222
Exp_04, 89, 18006, 2025-02-13T13:09:50.649278, SUCCESS, 27283, 52, 77157, 67260030, 770, 41639657472, 0.0, 0.0, 99.8854169539336415
Exp_04, 89, 18007, 2025-02-13T13:09:47.436553, FAILED, 0, 52, 77157, 67342491, 771, 41706307584, 0.0, 0.0, 99.8855571005057754
Exp_04, 89, 18006, 2025-02-13T13:09:52.481913, SUCCESS, 26050, 52, 77157, 67342491, 771, 41706307584, 0.0, 0.0, 99.8855571005057754
Exp_04, 89, 18008, 2025-02-13T13:09:50.465877, SUCCESS, 28317, 52, 77157, 67419962, 772, 41772957696, 0.0, 0.0, 99.8856884543472144
Exp_04, 89, 18006, 2025-02-13T13:09:51.963941, SUCCESS, 27141, 51, 77157, 67497730, 773, 41839607808, 0.0, 0.0, 99.8858200088444099
Exp_04, 89, 18007, 2025-02-13T13:09:49.008228, FAILED, 0, 49, 77157, 67649653, 775, 41972908032, 0.0, 0.0, 99.8860761343993612
Exp_04, 89, 18006, 2025-02-13T13:09:54.504008, SUCCESS, 25114, 49, 77157, 67887047, 778, 42172858368, 0.0, 0.0, 99.8864740621401231
Exp_04, 89, 18008, 2025-02-13T13:09:49.288777, FAILED, 0, 47, 77157, 68043366, 780, 42306158592, 0.0, 0.0, 99.8867345748358391
Exp_04, 89, 18008, 2025-02-13T13:09:49.585237, SUCCESS, 30483, 47, 77157, 68198602, 782, 42439458816, 0.0, 0.0, 99.8869921021310067
Exp_04, 89, 18007, 2025-02-13T13:09:53.491162, SUCCESS, 26579, 46, 77157, 68198602, 782, 42439458816, 0.0, 0.0, 99.8869921021310067
Exp_04, 89, 18008, 2025-02-13T13:09:55.687339, SUCCESS, 24383, 46, 77157, 68198602, 782, 42439458816, 0.0, 0.0, 99.8869921021310067
Exp_04, 89, 18006, 2025-02-13T13:09:54.753697, SUCCESS, 25434, 46, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
Exp_04, 89, 18007, 2025-02-13T13:09:50.344391, SUCCESS, 29873, 46, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
Exp_04, 89, 18008, 2025-02-13T13:09:52.336227, SUCCESS, 27897, 45, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
Exp_04, 89, 18007, 2025-02-13T13:09:54.389379, SUCCESS, 25852, 45, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
Exp_04, 89, 18007, 2025-02-13T13:09:55.511386, SUCCESS, 24752, 44, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
Exp_04, 89, 18008, 2025-02-13T13:09:54.742448, SUCCESS, 25534, 44, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
Exp_04, 89, 18008, 2025-02-13T13:09:54.255475, SUCCESS, 26021, 44, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
Exp_04, 89, 18007, 2025-02-13T13:09:54.664971, SUCCESS, 25624, 44, 77157, 68514064, 786, 42706059264, 0.0, 0.0, 99.8875118435346121
