Experimento,Nº Usuários,Unidade ID,Data/Hora Início,Status Execução,Duração (ms),Conexões ativas,Nº blocos lidos do disco,Nº blocos lidos da cache,Nº Arq. Temp.,Tamanho Arq. Temp.,I/O Read,I/O Write,Taxa de uso da cache
Exp_02, 5, 18007, 2025-02-13T11:01:06.910508, SUCCESS, 2163, 12, 1799905, 9720770, 32, 1636925440, 0.0, 0.0, 84.3767400781638229
Exp_02, 5, 18008, 2025-02-13T11:01:07.212457, SUCCESS, 2757, 10, 1829396, 9793570, 33, 1664745472, 0.0, 0.0, 84.2605063113838585
Exp_02, 5, 18007, 2025-02-13T11:01:07.624448, SUCCESS, 3056, 10, 1831604, 9889611, 34, 1731395584, 0.0, 0.0, 84.3735994945916443
Exp_02, 5, 18008, 2025-02-13T11:01:08.189786, SUCCESS, 2723, 10, 1832510, 9986948, 35, 1798045696, 0.0, 0.0, 84.4958203667207075
Exp_02, 5, 18006, 2025-02-13T11:01:07.419728, SUCCESS, 3970, 10, 1850591, 10067371, 36, 1864695808, 0.0, 0.0, 84.4722528902173039
Exp_02, 8, 18008, 2025-02-13T11:01:16.400461, SUCCESS, 949, 9, 1851798, 10131013, 36, 1864695808, 0.0, 0.0, 84.5462137389966344
Exp_02, 8, 18006, 2025-02-13T11:01:17.355779, SUCCESS, 1873, 9, 1895798, 10329356, 36, 1864695808, 0.0, 0.0, 84.4926452460230767
Exp_02, 8, 18007, 2025-02-13T11:01:17.541892, SUCCESS, 1687, 9, 1895798, 10329356, 36, 1864695808, 0.0, 0.0, 84.4926452460230767
Exp_02, 8, 18006, 2025-02-13T11:01:19.231611, SUCCESS, 1128, 11, 1897858, 10429872, 36, 1864695808, 0.0, 0.0, 84.6049678245711092
Exp_02, 8, 18007, 2025-02-13T11:01:19.231611, SUCCESS, 2358, 11, 1925770, 10504269, 36, 1864695808, 0.0, 0.0, 84.5071282559934044
Exp_02, 8, 18006, 2025-02-13T11:01:20.362311, SUCCESS, 1390, 11, 1927373, 10605237, 36, 1864695808, 0.0, 0.0, 84.6211363794133864
Exp_02, 8, 18006, 2025-02-13T11:01:21.756029, SUCCESS, 1325, 11, 1927373, 10707799, 36, 1864695808, 0.0, 0.0, 84.7459694256635367
Exp_02, 8, 18008, 2025-02-13T11:01:21.594401, SUCCESS, 2325, 11, 1941507, 10795993, 36, 1864695808, 0.0, 0.0, 84.7575505397448479
Exp_02, 8, 18008, 2025-02-13T11:01:23.086343, SUCCESS, 1283, 11, 1943556, 10896278, 36, 1864695808, 0.0, 0.0, 84.8630753325938638
Exp_02, 8, 18008, 2025-02-13T11:01:18.686983, SUCCESS, 7699, 13, 1955252, 10982825, 37, 1931345920, 0.0, 0.0, 84.8876150605688929
Exp_02, 8, 18008, 2025-02-13T11:01:19.832417, SUCCESS, 6729, 13, 1971859, 11064461, 38, 1997996032, 0.0, 0.0, 84.8741132466831130
Exp_02, 8, 18007, 2025-02-13T11:01:23.922468, SUCCESS, 2898, 11, 1977725, 11160913, 38, 1997996032, 0.0, 0.0, 84.9472601345740708
Exp_02, 8, 18008, 2025-02-13T11:01:24.373227, SUCCESS, 2789, 11, 1977725, 11263219, 40, 2053627904, 0.0, 0.0, 85.0635649542812053
Exp_02, 8, 18007, 2025-02-13T11:01:20.975436, SUCCESS, 8064, 13, 1999234, 11455884, 42, 2186928128, 0.0, 0.0, 85.1414606694642143
Exp_02, 8, 18007, 2025-02-13T11:01:22.118272, SUCCESS, 6922, 13, 1999234, 11455884, 42, 2186928128, 0.0, 0.0, 85.1414606694642143
Exp_02, 8, 18006, 2025-02-13T11:01:26.825554, SUCCESS, 2788, 11, 2006758, 11550888, 42, 2186928128, 0.0, 0.0, 85.1983301525943368
Exp_02, 8, 18007, 2025-02-13T11:01:27.167579, SUCCESS, 2634, 11, 2019213, 11640743, 42, 2186928128, 0.0, 0.0, 85.2180124152669306
Exp_02, 8, 18008, 2025-02-13T11:01:26.565872, SUCCESS, 3955, 13, 2019213, 11738986, 43, 2253578240, 0.0, 0.0, 85.3235659696447188
Exp_02, 8, 18007, 2025-02-13T11:01:29.617448, SUCCESS, 2493, 11, 2019218, 11841286, 43, 2253578240, 0.0, 0.0, 85.4318573119707624
Exp_02, 8, 18006, 2025-02-13T11:01:23.258454, SUCCESS, 9149, 13, 2046722, 12028466, 45, 2386878464, 0.0, 0.0, 85.4586524883362126
Exp_02, 8, 18006, 2025-02-13T11:01:24.396135, SUCCESS, 8030, 13, 2046722, 12028466, 45, 2386878464, 0.0, 0.0, 85.4586524883362126
Exp_02, 8, 18008, 2025-02-13T11:01:29.803892, SUCCESS, 3109, 11, 2059074, 12118441, 45, 2386878464, 0.0, 0.0, 85.4764815977976394
Exp_02, 8, 18007, 2025-02-13T11:01:26.393367, SUCCESS, 6615, 13, 2069560, 12206204, 46, 2453528576, 0.0, 0.0, 85.5029825373969477
Exp_02, 8, 18008, 2025-02-13T11:01:29.054973, SUCCESS, 5624, 13, 2080048, 12294259, 47, 2520178688, 0.0, 0.0, 85.5294032609711202
Exp_02, 8, 18007, 2025-02-13T11:01:32.927200, SUCCESS, 2580, 10, 2101107, 12408496, 47, 2520178688, 0.0, 0.0, 85.5191971827209883
Exp_02, 8, 18007, 2025-02-13T11:01:32.115245, SUCCESS, 3445, 11, 2113705, 12465213, 47, 2520178688, 0.0, 0.0, 85.5016332487774470
Exp_02, 8, 18006, 2025-02-13T11:01:30.524596, SUCCESS, 7366, 13, 2137563, 12539859, 48, 2586828800, 0.0, 0.0, 85.4363865806951657
Exp_02, 8, 18006, 2025-02-13T11:01:32.432861, SUCCESS, 5899, 13, 2168615, 12706415, 50, 2720129024, 0.0, 0.0, 85.4211050330654795
Exp_02, 8, 18006, 2025-02-13T11:01:29.054972, SUCCESS, 9352, 13, 2168615, 12706415, 50, 2720129024, 0.0, 0.0, 85.4211050330654795
Exp_02, 8, 18007, 2025-02-13T11:01:35.510259, SUCCESS, 3750, 9, 2189292, 12891140, 52, 2775760896, 0.0, 0.0, 85.4825644252101001
Exp_02, 8, 18008, 2025-02-13T11:01:35.563263, SUCCESS, 3761, 11, 2189292, 12891140, 52, 2775760896, 0.0, 0.0, 85.4825644252101001
Exp_02, 8, 18008, 2025-02-13T11:01:33.029407, SUCCESS, 6676, 13, 2196048, 12982627, 53, 2842411008, 0.0, 0.0, 85.5320177815257261
Exp_02, 8, 18008, 2025-02-13T11:01:32.413644, SUCCESS, 7374, 13, 2209790, 13067428, 54, 2909061120, 0.0, 0.0, 85.5353900166902115
Exp_02, 8, 18006, 2025-02-13T11:01:39.267395, SUCCESS, 2170, 11, 2209790, 13169937, 55, 2936881152, 0.0, 0.0, 85.6317995761563258
Exp_02, 8, 18007, 2025-02-13T11:01:39.333054, SUCCESS, 2592, 11, 2229745, 13252292, 55, 2936881152, 0.0, 0.0, 85.5978576979243752
Exp_02, 8, 18006, 2025-02-13T11:01:37.897394, SUCCESS, 5017, 13, 2239876, 13340665, 56, 3003531264, 0.0, 0.0, 85.6238881563868674
Exp_02, 8, 18006, 2025-02-13T11:01:34.681901, SUCCESS, 9049, 13, 2275234, 13403811, 57, 3070181376, 0.0, 0.0, 85.4886952617330966
Exp_02, 8, 18007, 2025-02-13T11:01:41.441007, SUCCESS, 2513, 11, 2282529, 13498833, 57, 3070181376, 0.0, 0.0, 85.5365525485062696
Exp_02, 8, 18006, 2025-02-13T11:01:39.827366, SUCCESS, 4836, 13, 2282529, 13597337, 58, 3136831488, 0.0, 0.0, 85.6262703979995801
Exp_02, 8, 18008, 2025-02-13T11:01:41.928272, SUCCESS, 2972, 11, 2299594, 13682622, 58, 3136831488, 0.0, 0.0, 85.6115447319695842
Exp_02, 8, 18007, 2025-02-13T11:01:38.336343, SUCCESS, 6831, 15, 2314208, 13766745, 59, 3203481600, 0.0, 0.0, 85.6090121027031172
Exp_02, 8, 18008, 2025-02-13T11:01:43.958304, SUCCESS, 1689, 14, 2320811, 13862472, 59, 3203481600, 0.0, 0.0, 85.6592077145286281
Exp_02, 8, 18008, 2025-02-13T11:01:39.729317, SUCCESS, 7170, 16, 2334305, 13947253, 60, 3270131712, 0.0, 0.0, 85.6628892640372623
Exp_02, 8, 18008, 2025-02-13T11:01:38.412183, SUCCESS, 9082, 16, 2345301, 14034892, 61, 3336781824, 0.0, 0.0, 85.6820917799930685
Exp_02, 8, 18008, 2025-02-13T11:01:45.170528, SUCCESS, 2509, 14, 2345301, 14137235, 61, 3336781824, 0.0, 0.0, 85.7709942207922373
Exp_02, 8, 18006, 2025-02-13T11:01:45.658085, SUCCESS, 2254, 12, 2346214, 14248002, 61, 3336781824, 0.0, 0.0, 85.8612543069223638
Exp_02, 8, 18006, 2025-02-13T11:01:42.923487, SUCCESS, 6157, 11, 2363790, 14328930, 62, 3403431936, 0.0, 0.0, 85.8393958563972798
