Experimento,Nº Usuários,Unidade ID,Data/Hora Início,Status Execução,Duração (ms),Conexões ativas,Nº blocos lidos do disco,Nº blocos lidos da cache,Nº Arq. Temp.,Tamanho Arq. Temp.,I/O Read,I/O Write,Taxa de uso da cache
Exp_03, 2, 18008, 2025-02-13T10:45:43.811465, SUCCESS, 888, 9, 77157, 1841661, 1, 27779072, 0.0, 0.0, 95.9789307792609825
Exp_03, 2, 18006, 2025-02-13T10:45:44.435169, SUCCESS, 942, 9, 77157, 1895102, 1, 27779072, 0.0, 0.0, 96.0878870371487720
Exp_03, 2, 18007, 2025-02-13T10:45:44.703526, SUCCESS, 952, 9, 77157, 1946523, 1, 27779072, 0.0, 0.0, 96.1872924573055028
Exp_03, 2, 18008, 2025-02-13T10:45:45.383391, SUCCESS, 963, 9, 77157, 2044006, 1, 27779072, 0.0, 0.0, 96.3625143376534477
Exp_03, 2, 18006, 2025-02-13T10:45:45.658848, SUCCESS, 857, 9, 77157, 2143509, 1, 27779072, 0.0, 0.0, 96.5255018089167844
Exp_03, 2, 18007, 2025-02-13T10:45:46.349581, SUCCESS, 1042, 8, 77157, 2237516, 1, 27779072, 0.0, 0.0, 96.6666133834023208
Exp_03, 2, 18008, 2025-02-13T10:45:46.518690, SUCCESS, 942, 9, 77157, 2270512, 1, 27779072, 0.0, 0.0, 96.7134634396927335
Exp_03, 2, 18006, 2025-02-13T10:45:47.395930, SUCCESS, 1071, 7, 77157, 2445324, 1, 27779072, 0.0, 0.0, 96.9412257218191138
Exp_03, 2, 18007, 2025-02-13T10:45:47.464586, SUCCESS, 1021, 9, 77157, 2445324, 1, 27779072, 0.0, 0.0, 96.9412257218191138
Exp_03, 2, 18008, 2025-02-13T10:45:48.470537, SUCCESS, 1183, 7, 77157, 2596250, 1, 27779072, 0.0, 0.0, 97.1139074596572838
Exp_03, 2, 18006, 2025-02-13T10:45:48.488855, SUCCESS, 1189, 9, 77157, 2596250, 1, 27779072, 0.0, 0.0, 97.1139074596572838
Exp_03, 2, 18007, 2025-02-13T10:45:49.659574, SUCCESS, 1247, 7, 77157, 2747168, 1, 27779072, 0.0, 0.0, 97.2681260124100449
Exp_03, 2, 18008, 2025-02-13T10:45:49.680278, SUCCESS, 1232, 7, 77157, 2747168, 1, 27779072, 0.0, 0.0, 97.2681260124100449
Exp_03, 2, 18007, 2025-02-13T10:45:50.913792, SUCCESS, 1043, 7, 77157, 2898098, 1, 27779072, 0.0, 0.0, 97.4067096769856701
Exp_03, 2, 18006, 2025-02-13T10:45:50.910779, SUCCESS, 1048, 7, 77157, 2898098, 1, 27779072, 0.0, 0.0, 97.4067096769856701
Exp_03, 2, 18008, 2025-02-13T10:45:51.960114, SUCCESS, 1213, 7, 77157, 3049013, 1, 27779072, 0.0, 0.0, 97.5319000566188019
Exp_03, 2, 18006, 2025-02-13T10:45:51.962184, SUCCESS, 1219, 7, 77157, 3049013, 1, 27779072, 0.0, 0.0, 97.5319000566188019
Exp_03, 2, 18008, 2025-02-13T10:45:53.183824, SUCCESS, 1152, 7, 77157, 3199928, 1, 27779072, 0.0, 0.0, 97.6455600022581044
Exp_03, 2, 18007, 2025-02-13T10:45:53.177393, SUCCESS, 1166, 7, 77157, 3199928, 1, 27779072, 0.0, 0.0, 97.6455600022581044
Exp_03, 2, 18006, 2025-02-13T10:45:54.339650, SUCCESS, 1041, 7, 77157, 3350807, 1, 27779072, 0.0, 0.0, 97.7491887312702234
Exp_03, 2, 18007, 2025-02-13T10:45:54.345369, SUCCESS, 1040, 7, 77157, 3350807, 1, 27779072, 0.0, 0.0, 97.7491887312702234
Exp_03, 2, 18008, 2025-02-13T10:45:55.383588, SUCCESS, 1066, 7, 77157, 3501710, 1, 27779072, 0.0, 0.0, 97.8440942342925848
Exp_03, 2, 18006, 2025-02-13T10:45:55.389093, SUCCESS, 1074, 7, 77157, 3501710, 1, 27779072, 0.0, 0.0, 97.8440942342925848
Exp_03, 2, 18007, 2025-02-13T10:45:56.453324, SUCCESS, 1147, 7, 77157, 3652631, 1, 27779072, 0.0, 0.0, 97.9313301453058458
Exp_03, 2, 18008, 2025-02-13T10:45:56.465258, SUCCESS, 1141, 7, 77157, 3652631, 1, 27779072, 0.0, 0.0, 97.9313301453058458
Exp_03, 2, 18006, 2025-02-13T10:45:57.604609, SUCCESS, 1192, 7, 77157, 3803570, 1, 27779072, 0.0, 0.0, 98.0117900589245263
Exp_03, 2, 18007, 2025-02-13T10:45:57.609151, SUCCESS, 1190, 7, 77157, 3803570, 1, 27779072, 0.0, 0.0, 98.0117900589245263
Exp_03, 3, 18007, 2025-02-13T10:46:03.808950, SUCCESS, 604, 7, 77157, 3855648, 1, 27779072, 0.0, 0.0, 98.0381178319291193
Exp_03, 3, 18008, 2025-02-13T10:46:04.415556, SUCCESS, 744, 7, 77157, 3955252, 1, 27779072, 0.0, 0.0, 98.0865780232114351
Exp_03, 3, 18006, 2025-02-13T10:46:05.164079, SUCCESS, 997, 9, 77157, 4007975, 1, 27779072, 0.0, 0.0, 98.1112727813936000
Exp_03, 3, 18007, 2025-02-13T10:46:05.311211, SUCCESS, 999, 9, 77157, 4083437, 1, 27779072, 0.0, 0.0, 98.1455292201065521
Exp_03, 3, 18008, 2025-02-13T10:46:06.165237, SUCCESS, 1038, 8, 77157, 4200921, 1, 27779072, 0.0, 0.0, 98.1964564460956532
Exp_03, 3, 18006, 2025-02-13T10:46:06.312747, SUCCESS, 978, 9, 77157, 4233416, 1, 27779072, 0.0, 0.0, 98.2100523526686591
Exp_03, 3, 18008, 2025-02-13T10:46:07.207446, SUCCESS, 1213, 7, 77157, 4408003, 1, 27779072, 0.0, 0.0, 98.2797269216705759
Exp_03, 3, 18006, 2025-02-13T10:46:07.293275, SUCCESS, 1142, 9, 77157, 4408003, 1, 27779072, 0.0, 0.0, 98.2797269216705759
Exp_03, 3, 18008, 2025-02-13T10:46:08.437344, SUCCESS, 1496, 7, 77157, 4641403, 2, 94429184, 0.0, 0.0, 98.3648189278084839
Exp_03, 3, 18007, 2025-02-13T10:46:06.810120, SUCCESS, 3148, 6, 77157, 4641435, 2, 94429184, 0.0, 0.0, 98.3648300170898438
Exp_03, 3, 18007, 2025-02-13T10:46:08.423654, SUCCESS, 1538, 6, 77157, 4641795, 2, 94429184, 0.0, 0.0, 98.3649547611418807
Exp_03, 3, 18006, 2025-02-13T10:46:09.937452, SUCCESS, 1503, 7, 77157, 4809964, 2, 94429184, 0.0, 0.0, 98.4212177271649300
Exp_03, 3, 18008, 2025-02-13T10:46:09.964419, SUCCESS, 1485, 6, 77157, 4810324, 2, 94429184, 0.0, 0.0, 98.4213340164391432
Exp_03, 3, 18007, 2025-02-13T10:46:11.453254, SUCCESS, 1773, 8, 77157, 4978764, 2, 94429184, 0.0, 0.0, 98.4739278956296983
Exp_03, 3, 18006, 2025-02-13T10:46:11.447086, SUCCESS, 1782, 8, 77157, 4978764, 2, 94429184, 0.0, 0.0, 98.4739278956296983
Exp_03, 3, 18007, 2025-02-13T10:46:09.964521, SUCCESS, 3465, 12, 77157, 5061228, 3, 161079296, 0.0, 0.0, 98.4984192504064993
Exp_03, 3, 18006, 2025-02-13T10:46:13.232311, SUCCESS, 1358, 8, 77157, 5215750, 3, 161079296, 0.0, 0.0, 98.5422566464893489
Exp_03, 3, 18008, 2025-02-13T10:46:13.230037, SUCCESS, 1375, 8, 77157, 5215750, 3, 161079296, 0.0, 0.0, 98.5422566464893489
Exp_03, 3, 18008, 2025-02-13T10:46:14.593379, SUCCESS, 1574, 8, 77157, 5373906, 3, 161079296, 0.0, 0.0, 98.5845513067818148
Exp_03, 3, 18006, 2025-02-13T10:46:14.607780, SUCCESS, 1573, 8, 77157, 5373906, 3, 161079296, 0.0, 0.0, 98.5845513067818148
Exp_03, 3, 18007, 2025-02-13T10:46:13.434263, SUCCESS, 3163, 12, 77157, 5448058, 4, 227729408, 0.0, 0.0, 98.6035475542580696
Exp_03, 3, 18008, 2025-02-13T10:46:16.183297, SUCCESS, 1438, 8, 77157, 5575495, 4, 227729408, 0.0, 0.0, 98.6350300708410849
Exp_03, 3, 18007, 2025-02-13T10:46:16.170926, SUCCESS, 1506, 10, 77157, 5602586, 4, 227729408, 0.0, 0.0, 98.6415406471736485
Exp_03, 3, 18007, 2025-02-13T10:46:17.628013, SUCCESS, 1338, 8, 77157, 5753510, 4, 227729408, 0.0, 0.0, 98.6767037115993762
Exp_03, 3, 18008, 2025-02-13T10:46:17.679572, SUCCESS, 1321, 10, 77157, 5753510, 4, 227729408, 0.0, 0.0, 98.6767037115993762
Exp_03, 3, 18006, 2025-02-13T10:46:16.600624, SUCCESS, 3354, 12, 77157, 5830981, 5, 294379520, 0.0, 0.0, 98.6940555552358459
Exp_03, 3, 18006, 2025-02-13T10:46:18.972669, SUCCESS, 1495, 8, 77157, 5981908, 5, 294379520, 0.0, 0.0, 98.7265857025795234
Exp_03, 3, 18007, 2025-02-13T10:46:19.003035, SUCCESS, 1506, 10, 77157, 5981908, 5, 294379520, 0.0, 0.0, 98.7265857025795234
Exp_03, 3, 18006, 2025-02-13T10:46:20.477922, SUCCESS, 1286, 8, 77157, 6132829, 5, 294379520, 0.0, 0.0, 98.7575334308322112
Exp_03, 3, 18007, 2025-02-13T10:46:20.511922, SUCCESS, 1261, 8, 77157, 6132829, 5, 294379520, 0.0, 0.0, 98.7575334308322112
Exp_03, 3, 18008, 2025-02-13T10:46:21.767512, SUCCESS, 1488, 8, 77157, 6283747, 5, 294379520, 0.0, 0.0, 98.7870120347673853
Exp_03, 3, 18006, 2025-02-13T10:46:21.775252, SUCCESS, 1486, 8, 77157, 6283747, 5, 294379520, 0.0, 0.0, 98.7870120347673853
Exp_03, 3, 18008, 2025-02-13T10:46:19.958835, SUCCESS, 3611, 12, 77157, 6361212, 6, 361029632, 0.0, 0.0, 98.8016064316910075
Exp_03, 3, 18007, 2025-02-13T10:46:23.259183, SUCCESS, 1163, 8, 77157, 6512127, 6, 361029632, 0.0, 0.0, 98.8290533539000596
Exp_03, 3, 18008, 2025-02-13T10:46:23.264259, SUCCESS, 1163, 8, 77157, 6512127, 6, 361029632, 0.0, 0.0, 98.8290533539000596
Exp_03, 3, 18008, 2025-02-13T10:46:24.430056, SUCCESS, 1117, 8, 77157, 6663070, 6, 361029632, 0.0, 0.0, 98.8552759424868035
Exp_03, 3, 18007, 2025-02-13T10:46:24.425678, SUCCESS, 1122, 8, 77157, 6663070, 6, 361029632, 0.0, 0.0, 98.8552759424868035
Exp_03, 3, 18006, 2025-02-13T10:46:25.550213, SUCCESS, 1652, 8, 77157, 6813985, 6, 361029632, 0.0, 0.0, 98.8803452316031218
Exp_03, 3, 18007, 2025-02-13T10:46:25.550213, SUCCESS, 1681, 10, 77157, 6813985, 6, 361029632, 0.0, 0.0, 98.8803452316031218
Exp_03, 3, 18006, 2025-02-13T10:46:23.573462, SUCCESS, 3794, 12, 77157, 6887837, 7, 427679744, 0.0, 0.0, 98.8922172797277356
Exp_03, 3, 18008, 2025-02-13T10:46:27.206338, SUCCESS, 1310, 8, 77157, 7038743, 7, 427679744, 0.0, 0.0, 98.9157098891215447
Exp_03, 3, 18006, 2025-02-13T10:46:27.234375, SUCCESS, 1288, 8, 77157, 7038743, 7, 427679744, 0.0, 0.0, 98.9157098891215447
Exp_03, 3, 18008, 2025-02-13T10:46:28.519641, SUCCESS, 1213, 8, 77157, 7189661, 7, 427679744, 0.0, 0.0, 98.9382285341397019
Exp_03, 3, 18006, 2025-02-13T10:46:28.525533, SUCCESS, 1238, 10, 77157, 7189661, 7, 427679744, 0.0, 0.0, 98.9382285341397019
Exp_03, 3, 18007, 2025-02-13T10:46:27.372085, SUCCESS, 3042, 12, 77157, 7263513, 8, 494329856, 0.0, 0.0, 98.9489106580189547
Exp_03, 3, 18007, 2025-02-13T10:46:29.740912, SUCCESS, 1236, 8, 77157, 7414413, 8, 494329856, 0.0, 0.0, 98.9700823725867875
Exp_03, 3, 18008, 2025-02-13T10:46:29.768613, SUCCESS, 1219, 8, 77157, 7414413, 8, 494329856, 0.0, 0.0, 98.9700823725867875
Exp_03, 3, 18007, 2025-02-13T10:46:30.980924, SUCCESS, 1228, 8, 77157, 7565319, 8, 494329856, 0.0, 0.0, 98.9904188119138353
Exp_03, 3, 18008, 2025-02-13T10:46:30.989816, SUCCESS, 1226, 8, 77157, 7565319, 8, 494329856, 0.0, 0.0, 98.9904188119138353
Exp_03, 3, 18006, 2025-02-13T10:46:30.420941, SUCCESS, 3436, 8, 77157, 7790110, 9, 560979968, 0.0, 0.0, 99.0192655213049208
Exp_03, 3, 18006, 2025-02-13T10:46:32.212859, SUCCESS, 1678, 8, 77157, 7790110, 9, 560979968, 0.0, 0.0, 99.0192655213049208
Exp_03, 3, 18007, 2025-02-13T10:46:32.217703, SUCCESS, 1675, 8, 77157, 7790110, 9, 560979968, 0.0, 0.0, 99.0192655213049208
Exp_03, 5, 18008, 2025-02-13T10:46:38.902530, SUCCESS, 608, 8, 77157, 7841864, 9, 560979968, 0.0, 0.0, 99.0256750171517414
Exp_03, 5, 18006, 2025-02-13T10:46:39.516690, SUCCESS, 678, 9, 77157, 7916176, 9, 560979968, 0.0, 0.0, 99.0347330706727719
Exp_03, 5, 18007, 2025-02-13T10:46:40.148594, SUCCESS, 1233, 6, 77157, 8043194, 9, 560979968, 0.0, 0.0, 99.0498317129395022
Exp_03, 5, 18008, 2025-02-13T10:46:40.197444, SUCCESS, 1233, 7, 77157, 8092320, 9, 560979968, 0.0, 0.0, 99.0555454161875968
Exp_03, 5, 18008, 2025-02-13T10:46:41.432724, SUCCESS, 1294, 10, 77157, 8218926, 9, 560979968, 0.0, 0.0, 99.0699586780894068
Exp_03, 5, 18006, 2025-02-13T10:46:41.388123, SUCCESS, 1505, 12, 77157, 8251828, 9, 560979968, 0.0, 0.0, 99.0736326215018997
Exp_03, 5, 18007, 2025-02-13T10:46:42.730646, SUCCESS, 1171, 8, 77157, 8379162, 9, 560979968, 0.0, 0.0, 99.0875817243885904
Exp_03, 5, 18006, 2025-02-13T10:46:42.653344, SUCCESS, 1352, 12, 77157, 8411361, 9, 560979968, 0.0, 0.0, 99.0910427473912407
Exp_03, 5, 18007, 2025-02-13T10:46:41.402641, SUCCESS, 3717, 12, 77157, 8493825, 10, 627630080, 0.0, 0.0, 99.0997880989599558
Exp_03, 5, 18006, 2025-02-13T10:46:43.903894, SUCCESS, 1540, 10, 77157, 8586673, 10, 627630080, 0.0, 0.0, 99.1094354344441200
Exp_03, 5, 18007, 2025-02-13T10:46:43.904820, SUCCESS, 1813, 11, 77157, 8653349, 10, 627630080, 0.0, 0.0, 99.1162367908572539
Exp_03, 5, 18008, 2025-02-13T10:46:42.926826, SUCCESS, 3345, 12, 77157, 8730814, 11, 694280192, 0.0, 0.0, 99.1240093774150710
Exp_03, 5, 18007, 2025-02-13T10:46:45.449624, SUCCESS, 1049, 10, 77157, 8806282, 11, 694280192, 0.0, 0.0, 99.1314512318934143
Exp_03, 5, 18008, 2025-02-13T10:46:44.014661, SUCCESS, 3945, 10, 77157, 8981216, 14, 827596800, 0.0, 0.0, 99.1482245211143326
Exp_03, 5, 18006, 2025-02-13T10:46:45.124912, SUCCESS, 2866, 12, 77157, 8981216, 14, 827596800, 0.0, 0.0, 99.1482245211143326
Exp_03, 5, 18007, 2025-02-13T10:46:46.501771, SUCCESS, 1777, 10, 77157, 9075604, 15, 861814784, 0.0, 0.0, 99.1570084699032347
Exp_03, 5, 18008, 2025-02-13T10:46:45.724898, SUCCESS, 2784, 12, 77157, 9116712, 16, 894263296, 0.0, 0.0, 99.1607776878265287
Exp_03, 5, 18008, 2025-02-13T10:46:47.966956, SUCCESS, 1807, 8, 77157, 9245487, 16, 894263296, 0.0, 0.0, 99.1723699843091724
Exp_03, 5, 18006, 2025-02-13T10:46:46.275644, SUCCESS, 3582, 10, 77157, 9341509, 17, 960913408, 0.0, 0.0, 99.1808075580979302
Exp_03, 5, 18007, 2025-02-13T10:46:48.282199, SUCCESS, 1579, 10, 77157, 9341509, 17, 960913408, 0.0, 0.0, 99.1808075580979302
Exp_03, 5, 18008, 2025-02-13T10:46:49.864086, SUCCESS, 2018, 8, 77157, 9541785, 18, 1027563520, 0.0, 0.0, 99.1978639646647209
Exp_03, 5, 18006, 2025-02-13T10:46:47.995297, SUCCESS, 3886, 8, 77157, 9541785, 18, 1027563520, 0.0, 0.0, 99.1978639646647209
Exp_03, 5, 18006, 2025-02-13T10:46:49.781673, SUCCESS, 2330, 12, 77157, 9566291, 18, 1027563520, 0.0, 0.0, 99.1999023585754805
Exp_03, 5, 18008, 2025-02-13T10:46:48.522431, SUCCESS, 3771, 12, 77157, 9640143, 19, 1094213632, 0.0, 0.0, 99.2059831434657775
Exp_03, 5, 18007, 2025-02-13T10:46:49.864175, SUCCESS, 3637, 9, 77157, 9787482, 20, 1160863744, 0.0, 0.0, 99.2178426397560012
Exp_03, 5, 18006, 2025-02-13T10:46:51.885819, SUCCESS, 1743, 10, 77157, 9845161, 20, 1160863744, 0.0, 0.0, 99.2223893650657034
Exp_03, 5, 18007, 2025-02-13T10:46:51.885842, SUCCESS, 1838, 12, 77157, 9868535, 20, 1160863744, 0.0, 0.0, 99.2242168770156968
Exp_03, 5, 18007, 2025-02-13T10:46:53.505448, SUCCESS, 1623, 9, 77157, 9963165, 20, 1160863744, 0.0, 0.0, 99.2315286302570774
Exp_03, 5, 18008, 2025-02-13T10:46:53.633833, SUCCESS, 1846, 10, 77157, 10019438, 20, 1160863744, 0.0, 0.0, 99.2358116771050042
Exp_03, 5, 18008, 2025-02-13T10:46:52.125426, SUCCESS, 3796, 12, 77157, 10093290, 21, 1227513856, 0.0, 0.0, 99.2413607779481079
Exp_03, 5, 18006, 2025-02-13T10:46:52.332218, SUCCESS, 3740, 12, 77157, 10170761, 22, 1294163968, 0.0, 0.0, 99.2470958491275984
Exp_03, 5, 18007, 2025-02-13T10:46:55.133114, SUCCESS, 1787, 8, 77157, 10297483, 22, 1294163968, 0.0, 0.0, 99.2562922665268385
Exp_03, 5, 18008, 2025-02-13T10:46:55.483481, SUCCESS, 1673, 10, 77157, 10321679, 22, 1294163968, 0.0, 0.0, 99.2580227248511276
Exp_03, 5, 18006, 2025-02-13T10:46:53.727778, SUCCESS, 3571, 12, 77157, 10395531, 23, 1360814080, 0.0, 0.0, 99.2632550497064364
Exp_03, 5, 18008, 2025-02-13T10:46:56.925752, SUCCESS, 1143, 10, 77157, 10470978, 23, 1360814080, 0.0, 0.0, 99.2685247202467545
Exp_03, 5, 18006, 2025-02-13T10:46:57.159878, SUCCESS, 1495, 10, 77157, 10546440, 23, 1360814080, 0.0, 0.0, 99.2737205675252930
Exp_03, 5, 18006, 2025-02-13T10:46:55.926237, SUCCESS, 4053, 10, 77157, 10745068, 25, 1494114304, 0.0, 0.0, 99.2870504910034674
Exp_03, 5, 18007, 2025-02-13T10:46:56.076727, SUCCESS, 4032, 12, 77157, 10769594, 25, 1494114304, 0.0, 0.0, 99.2886625681736402
Exp_03, 5, 18008, 2025-02-13T10:46:58.074992, SUCCESS, 2166, 11, 77157, 10787927, 25, 1494114304, 0.0, 0.0, 99.2898628303287853
Exp_03, 5, 18006, 2025-02-13T10:46:58.659757, SUCCESS, 2259, 11, 77157, 10845071, 25, 1494114304, 0.0, 0.0, 99.2935781966829478
Exp_03, 5, 18007, 2025-02-13T10:46:57.324376, SUCCESS, 3757, 12, 77157, 10918923, 26, 1560764416, 0.0, 0.0, 99.2983226749896327
Exp_03, 5, 18007, 2025-02-13T10:46:59.985867, SUCCESS, 1432, 10, 77157, 10997965, 26, 1560764416, 0.0, 0.0, 99.3033304734701794
Exp_03, 5, 18006, 2025-02-13T10:47:00.260754, SUCCESS, 2169, 10, 77157, 11091177, 28, 1627430912, 0.0, 0.0, 99.3091449449846324
Exp_03, 5, 18006, 2025-02-13T10:47:01.420860, SUCCESS, 1324, 11, 77157, 11148108, 28, 1627430912, 0.0, 0.0, 99.3126487437044916
Exp_03, 5, 18007, 2025-02-13T10:47:00.922220, SUCCESS, 2370, 11, 77157, 11223562, 30, 1694097408, 0.0, 0.0, 99.3172381332550610
Exp_03, 5, 18008, 2025-02-13T10:47:00.115473, SUCCESS, 3810, 10, 77157, 11349168, 31, 1760747520, 0.0, 0.0, 99.3247435198981300
Exp_03, 5, 18007, 2025-02-13T10:47:02.433432, SUCCESS, 1684, 12, 77157, 11372899, 31, 1760747520, 0.0, 0.0, 99.3261430337109268
Exp_03, 5, 18008, 2025-02-13T10:47:01.086973, SUCCESS, 3372, 12, 77157, 11450364, 32, 1827397632, 0.0, 0.0, 99.3306713559663001
Exp_03, 5, 18008, 2025-02-13T10:47:02.749077, SUCCESS, 2319, 10, 77157, 11543263, 34, 1894064128, 0.0, 0.0, 99.3360222780243743
Exp_03, 5, 18007, 2025-02-13T10:47:03.929192, SUCCESS, 1347, 10, 77157, 11640192, 35, 1929814016, 0.0, 0.0, 99.3415148767865496
Exp_03, 5, 18006, 2025-02-13T10:47:03.299450, SUCCESS, 2141, 12, 77157, 11675179, 36, 1960730624, 0.0, 0.0, 99.3434752035680396
Exp_03, 5, 18007, 2025-02-13T10:47:05.072156, SUCCESS, 1329, 10, 77157, 11750670, 36, 1960730624, 0.0, 0.0, 99.3476654672071210
Exp_03, 5, 18008, 2025-02-13T10:47:05.279628, SUCCESS, 1540, 10, 77157, 11826111, 36, 1960730624, 0.0, 0.0, 99.3517998586606636
Exp_03, 5, 18008, 2025-02-13T10:47:04.122095, SUCCESS, 3506, 12, 77157, 11899963, 37, 2027380736, 0.0, 0.0, 99.3557967190777082
Exp_03, 5, 18007, 2025-02-13T10:47:06.405776, SUCCESS, 1756, 10, 77157, 12049283, 38, 2094030848, 0.0, 0.0, 99.3637291736074231
Exp_03, 5, 18006, 2025-02-13T10:47:04.463981, SUCCESS, 3806, 11, 77157, 12066810, 38, 2094030848, 0.0, 0.0, 99.3646474829847611
Exp_03, 5, 18008, 2025-02-13T10:47:06.826996, SUCCESS, 1894, 11, 77157, 12124733, 38, 2094030848, 0.0, 0.0, 99.3676635340918497
Exp_03, 5, 18006, 2025-02-13T10:47:05.445528, SUCCESS, 3510, 12, 77157, 12198585, 39, 2160680960, 0.0, 0.0, 99.3714677287939092
Exp_03, 5, 18007, 2025-02-13T10:47:08.166889, SUCCESS, 1114, 10, 77157, 12274050, 39, 2160680960, 0.0, 0.0, 99.3753080164553958
Exp_03, 5, 18008, 2025-02-13T10:47:08.278098, SUCCESS, 1596, 8, 77157, 12348792, 41, 2227339264, 0.0, 0.0, 99.3790655345519284
Exp_03, 5, 18006, 2025-02-13T10:47:08.728565, SUCCESS, 1628, 7, 77157, 12423888, 43, 2293997568, 0.0, 0.0, 99.3827955982879831
Exp_03, 5, 18006, 2025-02-13T10:47:07.631743, SUCCESS, 2793, 6, 77157, 12497740, 44, 2360647680, 0.0, 0.0, 99.3864204215748248
Exp_03, 8, 18006, 2025-02-13T10:47:15.434355, SUCCESS, 804, 5, 77157, 12581811, 44, 2360647680, 0.0, 0.0, 99.3904953389565405
Exp_03, 8, 18007, 2025-02-13T10:47:16.241910, SUCCESS, 854, 7, 77157, 12633527, 44, 2360647680, 0.0, 0.0, 99.3929752324894553
Exp_03, 8, 18008, 2025-02-13T10:47:16.577341, SUCCESS, 872, 7, 77157, 12717583, 44, 2360647680, 0.0, 0.0, 99.3969631270350160
Exp_03, 8, 18006, 2025-02-13T10:47:17.099235, SUCCESS, 1177, 7, 77157, 12820719, 44, 2360647680, 0.0, 0.0, 99.4017852241717939
